label,clients,duration_s,rate_per_client,sent,received,recv_per_sec,p50_us,p95_us,p99_us,p99_9_us,max_us
mutex-LOCAL,N=100,R=5,100,240,5000,120100,25064690,104436.2,37421055,60030975,60030975,60030975,60030975
mutex-CENTRAL,N=100,R=5,100,240,5000,120100,27610299,115042.9,28868607,54951935,59703295,60030975,60030975
mutex-MEXICO,N=100,R=5,100,240,5000,120100,28078323,116993.0,27066367,52035583,56885247,60030975,60030975
broadcast-LOCAL,N=100,R=5,100,240,5000,120100,25009530,104206.4,37683199,60030975,60030975,60030975,60030975
broadcast-CENTRAL,N=100,R=5,100,240,5000,120100,28216296,117567.9,25640959,50561023,56164351,60030975,60030975
broadcast-MEXICO,N=100,R=5,100,240,5000,120100,27081454,112839.4,30441471,60030975,60030975,60030975,60030975
