label,clients,duration_s,rate_per_client,sent,received,recv_per_sec,p50_us,p95_us,p99_us,p99_9_us,max_us
mutex-LOCAL,N=100,R=5,100,240,5000,120100,12812238,53384.3,60030975,60030975,60030975,60030975,60030975
mutex-CENTRAL,N=100,R=5,100,240,5000,120100,13822768,57594.9,60030975,60030975,60030975,60030975,60030975
mutex-MEXICO,N=100,R=5,100,240,5000,120100,13811491,57547.9,60030975,60030975,60030975,60030975,60030975
mutex-SLOW,N=5,R=5,5,240,5000,0,0,0.0,0,0,0,0,0
broadcast-LOCAL,N=100,R=5,100,240,5000,120100,29811697,124215.4,19709951,40730623,44826623,49545215,51118079
broadcast-CENTRAL,N=100,R=5,100,240,5000,120100,35107707,146282.1,2301951,8015871,10952703,13066239,14548991
broadcast-MEXICO,N=100,R=5,100,240,5000,120100,35243102,146846.3,3192831,8355839,12189695,15343615,17055743
broadcast-SLOW,N=5,R=5,5,240,5000,0,0,0.0,0,0,0,0,0
