label,clients,duration_s,rate_per_client,sent,received,recv_per_sec,p50_us,p95_us,p99_us,p99_9_us,max_us
mutex-LOCAL,N=100,R=5,100,20,5000,10100,3003035,150151.8,52895,292351,510463,857599,1312767
mutex-CENTRAL,N=100,R=5,100,20,5000,10100,3005313,150265.6,60383,300031,519935,870399,1325055
mutex-MEXICO,N=100,R=5,100,20,5000,10100,2925978,146298.9,79167,323583,538623,898047,1503231
broadcast-LOCAL,N=100,R=5,100,20,5000,10100,3000838,150041.9,55775,245887,497151,873983,1633279
broadcast-CENTRAL,N=100,R=5,100,20,5000,10100,3003323,150166.1,65727,256255,507647,885759,1643519
broadcast-MEXICO,N=100,R=5,100,20,5000,10100,2928093,146404.6,81471,289791,527359,899583,1657855
